predict_value,currect_value
9800.830038587641,5999.0
9800.830038587641,5499.0
9800.830038587641,5299.0
9800.830038587641,10000.0
10590.057212495834,7799.0
9800.830038587641,5499.0
18526.915655993987,10999.0
18526.915655993987,14999.0
13999.0,12999.0
9800.830038587641,4299.0
9800.830038587641,10500.0
18526.915655993987,13999.0
9800.830038587641,6500.0
9800.830038587641,4299.0
17399.875028757448,18500.0
37530.0,22999.0
9800.830038587641,6999.0
9800.830038587641,4199.0
9800.830038587641,6500.0
9800.830038587641,5499.0
9800.830038587641,8499.0
13999.0,9499.0
18526.915655993987,9499.0
8999.0,12000.0
18526.915655993987,10999.0
9800.830038587641,8000.0
37530.0,38000.0
9800.830038587641,9500.0
37530.0,29499.0
13999.0,12999.0
9999.0,8999.0
13999.0,10000.0
9800.830038587641,8499.0
21000.0,22999.0
21000.0,18500.0
37530.0,49999.0
18526.915655993987,9475.0
10590.057212495834,10000.0
9800.830038587641,4999.0
37530.0,24999.0
9800.830038587641,7499.0
13999.0,13999.0
9800.830038587641,9999.0
18526.915655993987,11999.0
13999.0,7999.0
9800.830038587641,9000.0
10590.057212495834,8999.0
9800.830038587641,8499.0
22000.0,23000.0
8999.0,11000.0
18526.915655993987,10499.0
8999.0,12999.0
9800.830038587641,12000.0
10590.057212495834,8299.0
36000.0,33000.0
18526.915655993987,12999.0
13999.0,9499.0
18526.915655993987,10499.0
9800.830038587641,9800.0
9800.830038587641,6000.0
36000.0,13999.0
9800.830038587641,5999.0
9800.830038587641,8999.0
10590.057212495834,9499.0
9999.0,10999.0
9800.830038587641,7800.0
9800.830038587641,4799.0
10590.057212495834,6499.0
10590.057212495834,10999.0
9800.830038587641,7799.0
10590.057212495834,9000.0
10590.057212495834,9499.0
9999.0,13000.0
9800.830038587641,8499.0
36000.0,38999.0
13999.0,11999.0
18526.915655993987,15999.0
8999.0,10500.0
10590.057212495834,12499.0
18526.915655993987,21000.0
18526.915655993987,12999.0
10590.057212495834,5499.0
9800.830038587641,5699.0
18526.915655993987,14799.0
9800.830038587641,6499.0
17399.875028757448,22000.0
36000.0,25499.0
9800.830038587641,9499.0
18526.915655993987,12999.0
9800.830038587641,7800.0
17399.875028757448,38799.0
10590.057212495834,9800.0
10590.057212495834,12000.0
9800.830038587641,5999.0
18526.915655993987,15999.0
9800.830038587641,7499.0
13999.0,12999.0
9800.830038587641,8999.0
9800.830038587641,9799.0
9800.830038587641,6499.0
9800.830038587641,8999.0
17399.875028757448,21999.0
10590.057212495834,5999.0
17399.875028757448,12999.0
21000.0,16999.0
9999.0,8999.0
37530.0,37999.0
22000.0,22999.0
9800.830038587641,7499.0
9800.830038587641,4999.0
13999.0,11499.0
17399.875028757448,35000.0
21000.0,26000.0
17399.875028757448,18999.0
18526.915655993987,14999.0
21000.0,18000.0
37530.0,24499.0
10590.057212495834,7799.0
9800.830038587641,3799.0
10590.057212495834,12000.0
10590.057212495834,10500.0
17399.875028757448,12999.0
18526.915655993987,12999.0
18526.915655993987,9499.0
21000.0,16999.0
9999.0,11999.0
17399.875028757448,12999.0
13999.0,11499.0
9800.830038587641,8000.0
65000.0,58000.0
37530.0,30000.0
17399.875028757448,25000.0
38000.0,20000.0
21999.0,26600.0
